 63 6342.165060 3.661E-27 0.000E+00.05300.075  438.40410.65-.014700            3V2         GROUND  9  3          10  3         344422443335 5 1 5E    0.0    0.0
 63 6342.781780 3.104E-27 0.000E+00.05530.078  447.91470.65-.011100            3V2         GROUND  9  4          10  4         344422443335 5 1 5E    0.0    0.0
 63 6342.989410 1.856E-27 0.000E+00.06470.083  426.18670.65-.011200            3V2         GROUND 10  0          10  0         344422443335 5 1 5E    0.0    0.0
 63 6343.401340 2.478E-27 0.000E+00.05570.077  460.15330.65-.011800            3V2         GROUND  9  5          10  5         344422443335 5 1 5E    0.0    0.0
 63 6343.850790 3.582E-27 0.000E+00.05470.080  475.12790.65-.012500            3V2         GROUND  9  6          10  6         344422443335 5 1 5E    0.0    0.0
 63 6349.502580 1.666E-27 0.000E+00.06480.088  348.79250.67-.014900            3V2         GROUND  8  0           9  0         344422443335 5 1 5E    0.0    0.0
 63 6350.282110 1.412E-27 0.000E+00.06200.086  348.79250.67-.015400            3V2         GROUND  8  0           9  0         344422443335 5 1 5E    0.0    0.0
 63 6351.141990 3.695E-27 0.000E+00.06140.083  350.15180.67-.012100            3V2         GROUND  8  1           9  1         344422443335 5 1 5E    0.0    0.0
 63 6351.547670 1.632E-27 0.000E+00.06200.071  354.23080.67-.016300            3V2         GROUND  9  2           9  2         344422443335 5 1 5E    0.0    0.0
 63 6351.770960 4.601E-27 0.000E+00.05960.085  354.23080.67-.014300            3V2         GROUND  8  2           9  2         344422443335 5 1 5E    0.0    0.0
 63 6351.916240 2.401E-27 0.000E+00.05890.073  361.03210.67-.006600            3V2         GROUND  8  3           9  3         344422443335 5 1 5E    0.0    0.0
 63 6351.952380 6.440E-27 0.000E+00.06110.081  361.03210.67-.012900            3V2         GROUND  8  3           9  3         344422443335 5 1 5E    0.0    0.0
 63 6352.631890 3.779E-27 0.000E+00.05630.079  370.56010.67-.010900            3V2         GROUND  8  4           9  4         344422443335 5 1 5E    0.0    0.0
 63 6352.857840 2.345E-27 0.000E+00.06410.088  348.79250.67-.013100            3V2         GROUND  9  0           9  0         344422443335 5 1 5E    0.0    0.0
 63 6353.247820 3.021E-27 0.000E+00.05700.078  382.82110.67-.010400            3V2         GROUND  8  5           9  5         344422443335 5 1 5E    0.0    0.0
 63 6353.753150 4.010E-27 0.000E+00.05940.083  397.82300.67-.014500            3V2         GROUND  8  6           9  6         344422443335 5 1 5E    0.0    0.0
 63 6359.171190 2.082E-27 0.000E+00.06500.088  279.10190.67-.012200            3V2         GROUND  7  0           8  0         344422443335 5 1 5E    0.0    0.0
 63 6360.114650 1.016E-27 0.000E+00.06330.082  279.10190.67-.010400            3V2         GROUND  7  0           8  0         344422443335 5 1 5E    0.0    0.0
 63 6360.951820 6.015E-27 0.000E+00.06200.086  280.46350.67-.011000            3V2         GROUND  7  1           8  1         344422443335 5 1 5E    0.0    0.0
 63 6361.358980 5.738E-27 0.000E+00.06130.083  284.54920.67-.015100            3V2         GROUND  7  2           8  2         344422443335 5 1 5E    0.0    0.0
 63 6361.517480 9.129E-27 0.000E+00.05790.072  291.36160.67-.011600            3V2         GROUND  7  3           8  3         344422443335 5 1 5E    0.0    0.0
 63 6362.242460 4.443E-27 0.000E+00.05850.083  300.90530.67-.009700            3V2         GROUND  7  4           8  4         344422443335 5 1 5E    0.0    0.0
 63 6362.586020 2.730E-27 0.000E+00.06660.089  279.10190.67-.013700            3V2         GROUND  8  0           8  0         344422443335 5 1 5E    0.0    0.0
 63 6362.864630 3.375E-27 0.000E+00.05980.084  313.18650.67-.015000            3V2         GROUND  7  5           8  5         344422443335 5 1 5E    0.0    0.0
 63 6363.183780 3.781E-27 0.000E+00.06250.081  328.21320.67-.015400            3V2         GROUND  7  6           8  6         344422443335 5 1 5E    0.0    0.0
 63 6369.019910 4.970E-27 0.000E+00.06360.070  217.12630.72-.009600            3V2         GROUND  6  0           7  0         344422443335 5 1 5E    0.0    0.0
 63 6370.433970 7.127E-27 0.000E+00.06330.084  218.48990.72-.012300            3V2         GROUND  6  1           7  1         344422443335 5 1 5E    0.0    0.0
 63 6370.576320 2.097E-27 0.000E+00.06630.080  222.58150.72-.009400            3V2         GROUND  7  2           7  2         344422443335 5 1 5E    0.0    0.0
 63 6370.754020 4.839E-27 0.000E+00.06040.083  222.58150.72-.013100            3V2         GROUND  6  2           7  2         344422443335 5 1 5E    0.0    0.0
 63 6370.861270 1.163E-26 0.000E+00.05850.080  229.40390.72-.011800            3V2         GROUND  6  3           7  3         344422443335 5 1 5E    0.0    0.0
 63 6371.626950 4.808E-27 0.000E+00.06200.083  238.96150.72-.012800            3V2         GROUND  6  4           7  4         344422443335 5 1 5E    0.0    0.0
 63 6372.137670 2.973E-27 0.000E+00.06590.089  217.12630.72-.014900            3V2         GROUND  7  0           7  0         344422443335 5 1 5E    0.0    0.0
 63 6372.251820 3.295E-27 0.000E+00.06410.090  251.26070.72-.015100            3V2         GROUND  6  5           7  5         344422443335 5 1 5E    0.0    0.0
 63 6372.659670 3.143E-27 0.000E+00.06800.089  266.30970.72-.019400            3V2         GROUND  6  6           7  6         344422443335 5 1 5E    0.0    0.0
